Mth,BU,Tier,Site,Handled,Pres,Ext,Acc,Count
202502,Mobile,Silver,Bangalore,2756,Loyalty-Upgrade|Cashback-Promo,Cashback-Promo|Loyalty-Upgrade,,10
202502,Mobile,Silver,Bangalore,2756,Discount-Retention,,,33
202502,Mobile,Silver,Bangalore,2756,Loyalty-Promo|Loyalty-Upgrade|Cashback-Welcome,Loyalty-Promo,,15
202502,Mobile,Silver,Bangalore,2756,Speed-Boost-Welcome|Loyalty-Retention|Speed-Boost-Retention,,,12
202502,Mobile,Silver,Bangalore,2756,Bundle-Promo,,,37
202502,Mobile,Silver,Bangalore,2756,Discount-Welcome|Loyalty-Welcome|Cashback-Welcome,,,10
202502,Mobile,Silver,Bangalore,2756,Cashback-Retention|Speed-Boost-Welcome|Bundle-Retention,Speed-Boost-Welcome|Bundle-Retention,,45
202502,Mobile,Silver,Bangalore,2756,Loyalty-Upgrade,Loyalty-Upgrade,,14
202502,Mobile,Silver,Bangalore,2756,Speed-Boost-Special|Loyalty-Retention|Cashback-Special,Loyalty-Retention|Cashback-Special,,17
202502,Mobile,Silver,Bangalore,2756,Speed-Boost-Special|Loyalty-Upgrade|Loyalty-Promo,Speed-Boost-Special|Loyalty-Promo|Loyalty-Upgrade,,13
202502,Mobile,Silver,Bangalore,2756,Discount-Promo|Loyalty-Welcome|Speed-Boost-Welcome,Speed-Boost-Welcome|Loyalty-Welcome,,27
202502,Mobile,Silver,Bangalore,2756,Bundle-Promo|Loyalty-Upgrade,,,12
202502,Mobile,Silver,Bangalore,2756,Cashback-Special,Cashback-Special,,27
202502,Mobile,Silver,Bangalore,2756,Cashback-Special|Loyalty-Special|Bundle-Upgrade,,,46
202502,Mobile,Silver,Bangalore,2756,Bundle-Welcome,Bundle-Welcome,,36
202502,Mobile,Silver,Bangalore,2756,Bundle-Retention|Loyalty-Upgrade|Cashback-Welcome,,,47
202502,Mobile,Silver,Bangalore,2756,Cashback-Retention|Loyalty-Upgrade,,,43
202502,Mobile,Silver,Bangalore,2756,Speed-Boost-Upgrade,,,9
202502,Mobile,Silver,Bangalore,2756,Loyalty-Promo|Loyalty-Special,,,43
202502,Mobile,Silver,Bangalore,2756,Loyalty-Welcome,,,29
202502,Mobile,Silver,Bangalore,2756,Speed-Boost-Special|Bundle-Promo|Cashback-Upgrade,Bundle-Promo|Cashback-Upgrade,,35
202502,Mobile,Silver,Bangalore,2756,Speed-Boost-Special|Cashback-Welcome,Speed-Boost-Special,,40
202502,Mobile,Silver,Bangalore,2756,Speed-Boost-Promo,,,45
202502,Mobile,Silver,Bangalore,2756,Discount-Special,,,30
202502,Mobile,Silver,Bangalore,2756,Loyalty-Promo|Bundle-Promo|Bundle-Special,,,34
202502,Mobile,Silver,Bangalore,2756,Bundle-Promo|Discount-Upgrade|Bundle-Retention,,,12
202502,Mobile,Silver,Bangalore,2756,Loyalty-Promo|Bundle-Upgrade|Speed-Boost-Retention,,,15
202502,Mobile,Silver,Bangalore,2756,Speed-Boost-Special|Discount-Welcome|Discount-Special,Speed-Boost-Special|Discount-Welcome|Discount-Special,,21
202502,Mobile,Silver,Bangalore,2756,Discount-Retention|Discount-Special,,,24
202502,Mobile,Silver,Bangalore,2756,Discount-Promo|Speed-Boost-Welcome,,,23
202502,Mobile,Silver,Bangalore,2756,Discount-Upgrade,,,50
202502,Mobile,Silver,Bangalore,2756,Loyalty-Special|Bundle-Upgrade,Loyalty-Special|Bundle-Upgrade,Bundle-Upgrade,31
202502,Mobile,Silver,Bangalore,2756,Loyalty-Retention,,,33
202502,Mobile,Silver,Bangalore,2756,Speed-Boost-Upgrade|Bundle-Special,Speed-Boost-Upgrade|Bundle-Special,,22
202502,Mobile,Silver,Bangalore,2756,Loyalty-Upgrade,Loyalty-Upgrade,Loyalty-Upgrade,8
202502,Mobile,Silver,Bangalore,2756,Speed-Boost-Upgrade|Discount-Promo,,,14
202502,Mobile,Silver,Bangalore,2756,Discount-Retention|Discount-Special,,,15
202502,Mobile,Silver,Bangalore,2756,Speed-Boost-Upgrade|Bundle-Upgrade,Speed-Boost-Upgrade,Speed-Boost-Upgrade,7
202502,Mobile,Silver,Bangalore,2756,Loyalty-Promo|Cashback-Special,,,19
202502,Mobile,Silver,Bangalore,2756,Bundle-Special|Discount-Upgrade,,,20
202502,Mobile,Silver,Bangalore,2756,Cashback-Special|Loyalty-Retention,,,22
202502,Mobile,Silver,Bangalore,2756,Loyalty-Special,,,32
202502,Mobile,Silver,Bangalore,2756,Loyalty-Special|Cashback-Welcome|Cashback-Upgrade,,,31
202502,Mobile,Silver,Bangalore,2756,Bundle-Special|Cashback-Retention,,,25
202502,Mobile,Silver,Bangalore,2756,Bundle-Upgrade|Cashback-Retention,Bundle-Upgrade|Cashback-Retention,,21
202502,Mobile,Silver,Bangalore,2756,Discount-Retention,,,15
202502,Mobile,Silver,Bangalore,2756,Cashback-Special|Loyalty-Retention,,,22
202502,Mobile,Silver,Bangalore,2756,Loyalty-Special|Cashback-Welcome,Cashback-Welcome,Cashback-Welcome,49
202502,Mobile,Silver,Bangalore,2756,Bundle-Retention|Cashback-Upgrade,,,12
202502,Mobile,Silver,Bangalore,2756,Bundle-Upgrade,Bundle-Upgrade,,23
202502,Mobile,Silver,Bangalore,2756,Cashback-Special|Cashback-Promo,Cashback-Special,Cashback-Special,48
202502,Mobile,Silver,Bangalore,2756,Bundle-Retention,Bundle-Retention,,22
202502,Mobile,Silver,Bangalore,2756,Discount-Promo|Discount-Retention,Discount-Promo|Discount-Retention,,24
202502,Mobile,Silver,Bangalore,2756,Speed-Boost-Welcome|Loyalty-Upgrade,Speed-Boost-Welcome,Speed-Boost-Welcome,35
202502,Mobile,Silver,Bangalore,2756,Cashback-Special|Loyalty-Promo,,,42
202502,Mobile,Silver,Bangalore,2756,Bundle-Promo,,,50
202502,Mobile,Silver,Bangalore,2756,Loyalty-Welcome,,,42
202502,Mobile,Silver,Bangalore,2756,Bundle-Upgrade|Cashback-Welcome|Cashback-Promo,,,35
202502,Mobile,Silver,Bangalore,2756,Discount-Upgrade|Cashback-Retention|Cashback-Welcome,,,40
202502,Mobile,Silver,Bangalore,2756,Loyalty-Special|Speed-Boost-Welcome,,,5
202502,Mobile,Silver,Bangalore,2756,Speed-Boost-Upgrade|Cashback-Promo,,,50
202502,Mobile,Silver,Bangalore,2756,Speed-Boost-Special|Cashback-Retention|Cashback-Welcome,Cashback-Retention,,31
202502,Mobile,Silver,Bangalore,2756,Loyalty-Retention|Discount-Special,,,29
202502,Mobile,Silver,Bangalore,2756,Loyalty-Retention|Cashback-Retention,,,7
202502,Mobile,Silver,Bangalore,2756,Cashback-Special|Loyalty-Upgrade|Cashback-Welcome,,,11
202502,Mobile,Silver,Bangalore,2756,Discount-Welcome|Discount-Special,Discount-Special,,42
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Upgrade|Speed-Boost-Retention,,,9
202502,Mobile,Silver,Chennai,4553,Cashback-Promo,,,11
202502,Mobile,Silver,Chennai,4553,Loyalty-Special,,,5
202502,Mobile,Silver,Chennai,4553,Loyalty-Welcome|Speed-Boost-Welcome|Bundle-Retention,Bundle-Retention|Loyalty-Welcome|Speed-Boost-Welcome,,31
202502,Mobile,Silver,Chennai,4553,Loyalty-Upgrade,,,45
202502,Mobile,Silver,Chennai,4553,Loyalty-Upgrade,,,30
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Welcome,Speed-Boost-Welcome,,19
202502,Mobile,Silver,Chennai,4553,Cashback-Special|Loyalty-Upgrade|Loyalty-Promo,,,13
202502,Mobile,Silver,Chennai,4553,Bundle-Retention|Loyalty-Welcome|Cashback-Upgrade,,,9
202502,Mobile,Silver,Chennai,4553,Bundle-Retention,Bundle-Retention,Bundle-Retention,22
202502,Mobile,Silver,Chennai,4553,Bundle-Promo,,,46
202502,Mobile,Silver,Chennai,4553,Cashback-Special|Speed-Boost-Promo|Discount-Retention,,,12
202502,Mobile,Silver,Chennai,4553,Cashback-Special,,,40
202502,Mobile,Silver,Chennai,4553,Cashback-Special|Cashback-Promo,Cashback-Promo|Cashback-Special,,35
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Welcome|Speed-Boost-Promo,,,7
202502,Mobile,Silver,Chennai,4553,Loyalty-Special|Bundle-Retention|Cashback-Promo,,,23
202502,Mobile,Silver,Chennai,4553,Discount-Upgrade,Discount-Upgrade,,34
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Upgrade|Bundle-Promo,,,47
202502,Mobile,Silver,Chennai,4553,Bundle-Promo|Cashback-Promo,Bundle-Promo,Bundle-Promo,32
202502,Mobile,Silver,Chennai,4553,Loyalty-Welcome|Loyalty-Upgrade,,,6
202502,Mobile,Silver,Chennai,4553,Discount-Retention|Speed-Boost-Retention,,,24
202502,Mobile,Silver,Chennai,4553,Cashback-Promo,Cashback-Promo,,13
202502,Mobile,Silver,Chennai,4553,Loyalty-Retention|Discount-Special,,,9
202502,Mobile,Silver,Chennai,4553,Discount-Welcome,,,7
202502,Mobile,Silver,Chennai,4553,Bundle-Special|Bundle-Promo|Discount-Retention,,,14
202502,Mobile,Silver,Chennai,4553,Cashback-Welcome,,,6
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Promo|Loyalty-Retention,Loyalty-Retention|Speed-Boost-Promo,Loyalty-Retention|Speed-Boost-Promo,47
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Welcome|Speed-Boost-Retention|Discount-Special,,,38
202502,Mobile,Silver,Chennai,4553,Bundle-Special|Loyalty-Special|Cashback-Promo,,,11
202502,Mobile,Silver,Chennai,4553,Loyalty-Welcome|Bundle-Retention|Speed-Boost-Retention,,,36
202502,Mobile,Silver,Chennai,4553,Discount-Upgrade|Bundle-Retention,Bundle-Retention,,42
202502,Mobile,Silver,Chennai,4553,Loyalty-Promo,Loyalty-Promo,,35
202502,Mobile,Silver,Chennai,4553,Loyalty-Special|Bundle-Retention,,,44
202502,Mobile,Silver,Chennai,4553,Loyalty-Promo|Loyalty-Special|Cashback-Upgrade,,,18
202502,Mobile,Silver,Chennai,4553,Loyalty-Special|Loyalty-Welcome,,,33
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Special,,,43
202502,Mobile,Silver,Chennai,4553,Cashback-Retention,,,37
202502,Mobile,Silver,Chennai,4553,Cashback-Welcome,Cashback-Welcome,,27
202502,Mobile,Silver,Chennai,4553,Bundle-Promo|Discount-Welcome,Discount-Welcome,,11
202502,Mobile,Silver,Chennai,4553,Cashback-Retention|Discount-Special|Cashback-Promo,,,10
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Upgrade,Speed-Boost-Upgrade,,15
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Special|Loyalty-Special|Discount-Retention,Speed-Boost-Special|Loyalty-Special,,28
202502,Mobile,Silver,Chennai,4553,Bundle-Retention,,,45
202502,Mobile,Silver,Chennai,4553,Bundle-Promo|Bundle-Upgrade|Discount-Upgrade,Bundle-Promo|Discount-Upgrade|Bundle-Upgrade,,41
202502,Mobile,Silver,Chennai,4553,Bundle-Special|Speed-Boost-Upgrade|Discount-Retention,Discount-Retention|Speed-Boost-Upgrade|Bundle-Special,,16
202502,Mobile,Silver,Chennai,4553,Cashback-Promo,Cashback-Promo,,11
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Welcome|Bundle-Welcome,Bundle-Welcome|Speed-Boost-Welcome,,26
202502,Mobile,Silver,Chennai,4553,Cashback-Retention,,,47
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Special|Speed-Boost-Upgrade|Bundle-Retention,,,14
202502,Mobile,Silver,Chennai,4553,Discount-Welcome|Cashback-Upgrade,,,31
202502,Mobile,Silver,Chennai,4553,Discount-Promo|Discount-Retention,,,49
202502,Mobile,Silver,Chennai,4553,Cashback-Special|Speed-Boost-Upgrade,Speed-Boost-Upgrade|Cashback-Special,,43
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Upgrade|Loyalty-Special,Loyalty-Special|Speed-Boost-Upgrade,,11
202502,Mobile,Silver,Chennai,4553,Loyalty-Promo,Loyalty-Promo,,41
202502,Mobile,Silver,Chennai,4553,Loyalty-Special,Loyalty-Special,,33
202502,Mobile,Silver,Chennai,4553,Cashback-Special|Loyalty-Special|Bundle-Retention,,,17
202502,Mobile,Silver,Chennai,4553,Discount-Welcome,Discount-Welcome,,48
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Welcome|Bundle-Retention,Bundle-Retention,Bundle-Retention,19
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Promo|Discount-Special|Cashback-Promo,Discount-Special|Speed-Boost-Promo,,47
202502,Mobile,Silver,Chennai,4553,Bundle-Promo|Bundle-Retention,,,34
202502,Mobile,Silver,Chennai,4553,Loyalty-Promo|Loyalty-Special,,,32
202502,Mobile,Silver,Chennai,4553,Loyalty-Upgrade,,,22
202502,Mobile,Silver,Chennai,4553,Loyalty-Promo,Loyalty-Promo,,16
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Welcome|Loyalty-Retention|Cashback-Welcome,Speed-Boost-Welcome|Loyalty-Retention|Cashback-Welcome,Cashback-Welcome,17
202502,Mobile,Silver,Chennai,4553,Bundle-Special|Discount-Retention|Cashback-Promo,,,39
202502,Mobile,Silver,Chennai,4553,Loyalty-Welcome|Cashback-Welcome,,,41
202502,Mobile,Silver,Chennai,4553,Bundle-Welcome,,,20
202502,Mobile,Silver,Chennai,4553,Bundle-Retention|Loyalty-Upgrade|Discount-Special,,,22
202502,Mobile,Silver,Chennai,4553,Bundle-Special|Bundle-Retention,,,7
202502,Mobile,Silver,Chennai,4553,Discount-Special,Discount-Special,,34
202502,Mobile,Silver,Chennai,4553,Cashback-Special|Bundle-Upgrade,Cashback-Special|Bundle-Upgrade,,28
202502,Mobile,Silver,Chennai,4553,Cashback-Retention|Cashback-Welcome,Cashback-Retention|Cashback-Welcome,,26
202502,Mobile,Silver,Chennai,4553,Discount-Promo|Loyalty-Retention|Discount-Upgrade,,,40
202502,Mobile,Silver,Chennai,4553,Bundle-Promo|Loyalty-Welcome,,,41
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Upgrade|Discount-Promo|Bundle-Special,Speed-Boost-Upgrade|Bundle-Special|Discount-Promo,,28
202502,Mobile,Silver,Chennai,4553,Loyalty-Promo|Discount-Promo|Loyalty-Special,,,12
202502,Mobile,Silver,Chennai,4553,Loyalty-Promo|Discount-Welcome,,,13
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Special|Speed-Boost-Promo|Discount-Special,Speed-Boost-Promo,,6
202502,Mobile,Silver,Chennai,4553,Loyalty-Welcome,Loyalty-Welcome,,49
202502,Mobile,Silver,Chennai,4553,Cashback-Welcome,,,9
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Special|Discount-Special|Cashback-Welcome,Speed-Boost-Special,,21
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Welcome,,,34
202502,Mobile,Silver,Chennai,4553,Discount-Special,,,35
202502,Mobile,Silver,Chennai,4553,Discount-Upgrade|Discount-Special,,,13
202502,Mobile,Silver,Chennai,4553,Bundle-Retention,,,9
202502,Mobile,Silver,Chennai,4553,Discount-Promo,,,14
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Upgrade|Speed-Boost-Retention,,,22
202502,Mobile,Silver,Chennai,4553,Bundle-Special|Speed-Boost-Welcome,,,24
202502,Mobile,Silver,Chennai,4553,Cashback-Special|Discount-Promo|Discount-Welcome,Discount-Welcome,,13
202502,Mobile,Silver,Chennai,4553,Cashback-Retention|Discount-Special,,,12
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Special|Loyalty-Upgrade,Speed-Boost-Special|Loyalty-Upgrade,Speed-Boost-Special|Loyalty-Upgrade,18
202502,Mobile,Silver,Chennai,4553,Loyalty-Special|Bundle-Promo,,,16
202502,Mobile,Silver,Chennai,4553,Cashback-Special|Bundle-Welcome,Cashback-Special|Bundle-Welcome,,12
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Welcome|Loyalty-Retention|Cashback-Welcome,,,31
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Upgrade|Loyalty-Retention|Discount-Retention,Loyalty-Retention|Discount-Retention,,18
202502,Mobile,Silver,Chennai,4553,Bundle-Welcome|Cashback-Retention|Discount-Special,,,31
202502,Mobile,Silver,Chennai,4553,Bundle-Upgrade|Loyalty-Retention,,,49
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Welcome|Speed-Boost-Promo|Discount-Retention,,,12
202502,Mobile,Silver,Chennai,4553,Bundle-Promo,,,50
202502,Mobile,Silver,Chennai,4553,Bundle-Upgrade|Cashback-Retention|Cashback-Upgrade,,,37
202502,Mobile,Silver,Chennai,4553,Discount-Upgrade|Loyalty-Welcome,,,43
202502,Mobile,Silver,Chennai,4553,Cashback-Special,Cashback-Special,,13
202502,Mobile,Silver,Chennai,4553,Loyalty-Upgrade,,,49
202502,Mobile,Silver,Chennai,4553,Discount-Special,,,16
202502,Mobile,Silver,Chennai,4553,Bundle-Promo|Cashback-Upgrade|Cashback-Welcome,Cashback-Welcome|Cashback-Upgrade,,41
202502,Mobile,Silver,Chennai,4553,Cashback-Special|Discount-Welcome|Cashback-Upgrade,,,43
202502,Mobile,Silver,Chennai,4553,Bundle-Retention|Speed-Boost-Retention,,,6
202502,Mobile,Silver,Chennai,4553,Loyalty-Promo|Bundle-Upgrade,,,35
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Promo|Loyalty-Welcome,Loyalty-Welcome|Speed-Boost-Promo,Speed-Boost-Promo|Loyalty-Welcome,37
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Welcome|Speed-Boost-Retention,Speed-Boost-Welcome|Speed-Boost-Retention,,16
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Special|Loyalty-Special|Cashback-Upgrade,Cashback-Upgrade,,18
202502,Mobile,Silver,Chennai,4553,Discount-Welcome|Bundle-Retention,Bundle-Retention,Bundle-Retention,18
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Promo|Bundle-Upgrade|Discount-Special,,,47
202502,Mobile,Silver,Chennai,4553,Discount-Special,Discount-Special,,30
202502,Mobile,Silver,Chennai,4553,Cashback-Special,Cashback-Special,Cashback-Special,17
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Special|Loyalty-Promo,,,37
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Special|Bundle-Promo|Cashback-Retention,,,16
202502,Mobile,Silver,Chennai,4553,Loyalty-Retention|Cashback-Promo,,,31
202502,Mobile,Silver,Chennai,4553,Bundle-Retention|Cashback-Upgrade,Cashback-Upgrade|Bundle-Retention,,21
202502,Mobile,Silver,Chennai,4553,Discount-Special,,,19
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Special|Cashback-Welcome,Cashback-Welcome,,14
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Special|Loyalty-Retention|Speed-Boost-Retention,Speed-Boost-Special,Speed-Boost-Special,36
202502,Mobile,Silver,Chennai,4553,Cashback-Special,,,19
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Special,,,33
202502,Mobile,Silver,Chennai,4553,Bundle-Special|Discount-Welcome|Speed-Boost-Retention,Speed-Boost-Retention|Bundle-Special,Speed-Boost-Retention|Bundle-Special,9
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Upgrade|Bundle-Special,Bundle-Special|Speed-Boost-Upgrade,Bundle-Special|Speed-Boost-Upgrade,34
202502,Mobile,Silver,Chennai,4553,Discount-Retention|Discount-Special,,,40
202502,Mobile,Silver,Chennai,4553,Cashback-Promo,Cashback-Promo,,11
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Welcome,,,8
202502,Mobile,Silver,Chennai,4553,Bundle-Special|Bundle-Retention|Speed-Boost-Retention,Speed-Boost-Retention,Speed-Boost-Retention,18
202502,Mobile,Silver,Chennai,4553,Loyalty-Upgrade,Loyalty-Upgrade,Loyalty-Upgrade,22
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Welcome,,,33
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Promo,Speed-Boost-Promo,,20
202502,Mobile,Silver,Chennai,4553,Cashback-Welcome,,,20
202502,Mobile,Silver,Chennai,4553,Cashback-Retention|Speed-Boost-Retention,,,30
202502,Mobile,Silver,Chennai,4553,Bundle-Retention,Bundle-Retention,Bundle-Retention,21
202502,Mobile,Silver,Chennai,4553,Bundle-Promo|Cashback-Retention,,,22
202502,Mobile,Silver,Chennai,4553,Discount-Upgrade|Loyalty-Welcome,,,13
202502,Mobile,Silver,Chennai,4553,Loyalty-Retention|Cashback-Retention,Loyalty-Retention,,28
202502,Mobile,Silver,Chennai,4553,Loyalty-Promo,,,6
202502,Mobile,Silver,Chennai,4553,Bundle-Retention|Cashback-Upgrade,,,47
202502,Mobile,Silver,Chennai,4553,Cashback-Promo,,,16
202502,Mobile,Silver,Chennai,4553,Bundle-Retention|Cashback-Welcome,Cashback-Welcome|Bundle-Retention,Cashback-Welcome,19
202502,Mobile,Silver,Chennai,4553,Bundle-Upgrade|Cashback-Upgrade|Discount-Special,,,15
202502,Mobile,Silver,Chennai,4553,Cashback-Upgrade,,,46
202502,Mobile,Silver,Chennai,4553,Loyalty-Promo|Discount-Promo|Discount-Special,Discount-Promo|Discount-Special|Loyalty-Promo,Discount-Special|Loyalty-Promo,28
202502,Mobile,Silver,Chennai,4553,Loyalty-Retention,,,15
202502,Mobile,Silver,Chennai,4553,Cashback-Welcome|Loyalty-Welcome|Speed-Boost-Retention,,,16
202502,Mobile,Silver,Chennai,4553,Loyalty-Special|Discount-Special,,,46
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Upgrade|Bundle-Welcome|Loyalty-Special,Speed-Boost-Upgrade,,24
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Special|Discount-Promo|Loyalty-Upgrade,Speed-Boost-Special|Discount-Promo,,28
202502,Mobile,Silver,Chennai,4553,Discount-Promo|Cashback-Promo,Cashback-Promo|Discount-Promo,Discount-Promo,41
202502,Mobile,Silver,Chennai,4553,Bundle-Special|Speed-Boost-Upgrade|Loyalty-Promo,,,20
202502,Mobile,Silver,Chennai,4553,Discount-Special,,,44
202502,Mobile,Silver,Chennai,4553,Bundle-Special|Speed-Boost-Welcome,Bundle-Special,,5
202502,Mobile,Silver,Chennai,4553,Loyalty-Special|Speed-Boost-Promo|Cashback-Upgrade,Loyalty-Special|Speed-Boost-Promo,,29
202502,Mobile,Silver,Chennai,4553,Discount-Promo|Speed-Boost-Welcome,,,16
202502,Mobile,Silver,Chennai,4553,Loyalty-Welcome|Bundle-Retention,,,14
202502,Mobile,Silver,Chennai,4553,Bundle-Special|Speed-Boost-Welcome,Bundle-Special|Speed-Boost-Welcome,,47
202502,Mobile,Silver,Chennai,4553,Loyalty-Retention|Speed-Boost-Retention,Loyalty-Retention|Speed-Boost-Retention,,31
202502,Mobile,Silver,Chennai,4553,Discount-Welcome|Loyalty-Upgrade,Discount-Welcome|Loyalty-Upgrade,,29
202502,Mobile,Silver,Chennai,4553,Loyalty-Promo|Speed-Boost-Retention,,,34
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Promo,Speed-Boost-Promo,,36
202502,Mobile,Silver,Chennai,4553,Cashback-Promo,,,29
202502,Mobile,Silver,Chennai,4553,Bundle-Special|Speed-Boost-Welcome|Discount-Retention,Speed-Boost-Welcome|Bundle-Special|Discount-Retention,,19
202502,Mobile,Silver,Chennai,4553,Discount-Promo,,,38
202502,Mobile,Silver,Chennai,4553,Bundle-Welcome|Speed-Boost-Promo|Discount-Special,Speed-Boost-Promo|Bundle-Welcome,,34
202502,Mobile,Silver,Chennai,4553,Loyalty-Promo|Discount-Welcome,Discount-Welcome|Loyalty-Promo,,22
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Upgrade|Discount-Welcome|Discount-Retention,Speed-Boost-Upgrade,,6
202502,Mobile,Silver,Chennai,4553,Discount-Promo|Loyalty-Welcome,,,8
202502,Mobile,Silver,Chennai,4553,Loyalty-Retention,,,18
202502,Mobile,Silver,Chennai,4553,Loyalty-Special|Cashback-Retention|Loyalty-Upgrade,Loyalty-Special|Loyalty-Upgrade,Loyalty-Special,22
202502,Mobile,Silver,Chennai,4553,Cashback-Retention,,,24
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Special|Speed-Boost-Promo|Discount-Upgrade,,,46
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Special,,,10
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Upgrade|Cashback-Special|Cashback-Retention,Speed-Boost-Upgrade|Cashback-Special|Cashback-Retention,Cashback-Special|Cashback-Retention,18
202502,Mobile,Silver,Chennai,4553,Loyalty-Special,Loyalty-Special,,35
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Promo,Speed-Boost-Promo,,41
202502,Mobile,Silver,Chennai,4553,Loyalty-Welcome|Cashback-Promo,,,21
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Promo|Discount-Retention|Discount-Special,Discount-Special|Speed-Boost-Promo,,38
202502,Mobile,Silver,Chennai,4553,Cashback-Special|Cashback-Upgrade,,,49
202502,Mobile,Silver,Chennai,4553,Bundle-Special|Discount-Retention,Bundle-Special|Discount-Retention,,30
202502,Mobile,Silver,Chennai,4553,Cashback-Special|Discount-Special,,,42
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Welcome,Speed-Boost-Welcome,,25
202502,Mobile,Silver,Chennai,4553,Bundle-Welcome|Speed-Boost-Promo|Bundle-Retention,Speed-Boost-Promo,,15
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Upgrade,,,28
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Promo,,,21
202502,Mobile,Silver,Chennai,4553,Bundle-Welcome|Bundle-Promo,Bundle-Promo,,42
202502,Mobile,Silver,Chennai,4553,Speed-Boost-Upgrade|Loyalty-Welcome|Discount-Retention,Discount-Retention|Speed-Boost-Upgrade|Loyalty-Welcome,Speed-Boost-Upgrade|Loyalty-Welcome,18
202502,Mobile,Silver,Chennai,4553,Bundle-Retention|Discount-Special,Bundle-Retention|Discount-Special,Discount-Special|Bundle-Retention,47
